,Id,Predicted
203,203,0.6846424190851641
204,204,0.018130339581975602
205,205,0.023059084423825742
206,206,0.019726179489228005
207,207,0.02117418829244719
208,208,0.010857981249502645
209,209,0.025648413943073184
210,210,0.025327912820007042
211,211,0.08808923315823318
212,212,0.012374675865712082
213,213,0.03740873065545302
214,214,0.016979234763560627
215,215,0.016391435892560785
216,216,0.02204423856630748
217,217,0.0313853654423048
218,218,0.009187863823442726
219,219,0.014338077224191026
220,220,0.008262108866036483
221,221,0.005104028457265038
222,222,0.02341683184099534
223,223,0.012154073150477887
224,224,0.02045862068767326
225,225,0.04352456816197548
226,226,0.008001930580839759
227,227,0.034932439843292105
228,228,0.024745910932674215
229,229,0.02501767739191512
230,230,0.024554575563297987
231,231,0.6650918641008375
232,232,0.024023194692052063
233,233,0.025400850028095053
234,234,0.024468805900680526
235,235,0.02576128248560333
236,236,0.020550401861620354
237,237,0.017727287543041245
238,238,0.024650540497274658
239,239,0.0695445208943507
240,240,0.007588269556192714
241,241,0.019102674743062882
242,242,0.02573329553495563
243,243,0.018618449694610996
244,244,0.02077263715924203
245,245,0.020917588938039026
246,246,0.02116867013192632
247,247,0.018061112197491843
248,248,0.04002266922089937
249,249,0.01279399213284247
250,250,0.024291424023378114
251,251,0.023516415824897115
252,252,0.02328097842083718
253,253,0.02179240934247342
254,254,0.024327899886673953
255,255,0.2825158361779937
256,256,0.025896699326086483
257,257,0.015125819149610855
258,258,0.01735166481892973
259,259,0.026022370689733808
260,260,0.024353680411075426
261,261,0.022669446109956415
262,262,0.005611794807863228
263,263,0.025871064920161373
264,264,0.024080586386101152
265,265,0.023196088380370863
266,266,0.017466557337221657
267,267,0.022988861973388612
268,268,0.02423933040945088
269,269,0.023093511367156958
270,270,0.025361343338394297
271,271,0.007803873113958507
272,272,0.1893689635943426
273,273,0.018783417577521104
274,274,0.023686053453066132
275,275,0.01276627684956192
276,276,0.02232191268429359
277,277,0.005238475445689671
278,278,0.01905100901381773
279,279,0.006332052511340112
280,280,0.008111100129076045
281,281,0.024943741966518548
282,282,0.023063048987859824
283,283,0.022887948414728684
284,284,0.02528424079193361
285,285,0.011422342927247527
286,286,0.44197419724617604
287,287,0.011356413109326799
288,288,0.0031452955073448183
289,289,0.023413052964488305
290,290,0.024701891813172994
291,291,0.004134731413322136
292,292,0.023376991548405182
293,293,0.025583190616685958
294,294,0.022806477959484567
295,295,0.021600548589509813
296,296,0.021526552087782935
297,297,0.005639178589063719
298,298,0.021269110262000988
299,299,0.00843280843343464
300,300,0.022952643997617886
301,301,0.02431897596181841
302,302,0.01887123100575529
303,303,0.022893751497417236
304,304,0.0064523482976689625
305,305,0.023467221088102206
306,306,0.023134220974766903
307,307,0.05325085838896312
308,308,0.04066400759484497
309,309,0.01974736111571883
310,310,0.6807007643669388
311,311,0.017738635528994955
312,312,0.021938526872309884
313,313,0.021248550868621655
314,314,0.024528569290837837
315,315,0.022199408029042775
316,316,0.023155399547764393
317,317,0.01129107550121777
318,318,0.016429157674064596
319,319,0.003225385242990871
320,320,0.008495713232620036
321,321,0.08030993732843464
322,322,0.02397721629139563
323,323,0.01813797725741276
324,324,0.02989140994758997
325,325,0.006204978264184921
326,326,0.02471162040782621
327,327,0.02044174113790177
328,328,0.022505634810011953
329,329,0.01866355318869593
330,330,0.02065053677475467
331,331,0.02116890921465435
332,332,0.04034136177701323
333,333,0.011072262885155908
334,334,0.005587935652251152
335,335,0.062151094232489164
336,336,0.20971644998947606
337,337,0.021593399226835026
338,338,0.024825789413424816
339,339,0.024110278862396802
340,340,0.02557668292704677
341,341,0.003501524179099198
342,342,0.00931103453993332
343,343,0.021312065876861845
344,344,0.022872565491071164
345,345,0.013402434244408313
346,346,0.02510895846838336
347,347,0.025156110850196416
348,348,0.021432130232456485
349,349,0.006665353945699933
350,350,0.024809600310271563
351,351,0.009119926792490275
352,352,0.009123456690365912
353,353,0.02375753709859361
354,354,0.00954359513170164
355,355,0.024736110835712286
356,356,0.02340775262758495
357,357,0.01860931921887217
358,358,0.018480627175460836
359,359,0.02271939694413791
360,360,0.0197656382683433
361,361,0.025033222449620095
362,362,0.002725624296325956
363,363,0.023006510253841615
364,364,0.02453697032892274
365,365,0.024179940511140387
366,366,0.0037495635095235753
367,367,0.015983437751424197
368,368,0.022268435622042667
369,369,0.05683249188015787
370,370,0.04020367618442637
371,371,0.01676773367449179
372,372,0.00789275364583202
373,373,0.023005286164917548
374,374,0.020923147497260017
375,375,0.022365661634309947
376,376,0.024725454108419982
377,377,0.022935050226918177
378,378,0.022211305791954346
379,379,0.0242063134318047
380,380,0.02504612529815267
381,381,0.02230685936430783
382,382,0.02515549209667737
383,383,0.023771035137086585
384,384,0.021828814032371496
385,385,0.09511946442528638
386,386,0.025799502758571874
387,387,0.056873292958030744
388,388,0.01631795254597757
389,389,0.0233989146644052
390,390,0.024663056592458172
391,391,0.016078447179307512
392,392,0.023932282843206275
393,393,0.026062148007036195
394,394,0.048324750853503094
395,395,0.019013445546079588
396,396,0.025372077381479858
397,397,0.02404041574505348
398,398,0.006913266908877382
399,399,0.005131519049888074
400,400,0.009200302576336231
401,401,0.021929688840422627
402,402,0.025096105144722165
403,403,0.013226168068549263
404,404,0.02272622064323779
405,405,0.0017405175765828895
406,406,0.09103473695794587
407,407,0.028084936528677187
408,408,0.0246704549788613
409,409,0.02379169322626428
410,410,0.02323449956426925
411,411,0.017442831796874288
412,412,0.29654015389490024
413,413,0.024515871885798585
414,414,0.02411780327339199
415,415,0.006469873837756302
416,416,0.006158248381794922
417,417,0.024232371272792434
418,418,0.005911478995948667
419,419,0.005981515238679226
420,420,0.03122870103437066
421,421,0.022559378637164975
422,422,0.005213176545403024
423,423,0.011862351090864027
424,424,0.08897772256103208
425,425,0.005952699675864846
426,426,0.024464364566940643
427,427,0.015640490819157006
428,428,0.057508188015830686
429,429,0.01991923319508221
430,430,0.008551384569324005
431,431,0.01464834262240102
432,432,0.0038378923867331887
433,433,0.01745626803357724
434,434,0.018966826564230228
435,435,0.025516118750699188
436,436,0.024278474063316926
437,437,0.023916903195172853
438,438,0.013002325830342195
439,439,0.023109522682658538
440,440,0.01899421979648623
441,441,0.023688737460392052
442,442,0.009403944006814732
443,443,0.02405150437802079
444,444,0.14045401139057603
445,445,0.007554554874949087
446,446,0.02517983118400068
447,447,0.022654900381736915
448,448,0.024103680304806526
449,449,0.010990548337238577
450,450,0.024125952439774827
451,451,0.02351009292670195
452,452,0.02538235357459183
453,453,0.006789540730654855
454,454,0.02509666171086176
455,455,0.024790635960493492
456,456,0.01448624397052583
457,457,0.015594670839059221
458,458,0.014108601950932801
459,459,0.14606984692113564
460,460,0.025179826668105837
461,461,0.021939611554082455
462,462,0.022506399520644753
463,463,0.01181398469114955
464,464,0.024655028584258384
465,465,0.02095981941311834
466,466,0.022666656326022192
467,467,0.023296742611789163
468,468,0.02414270772616725
469,469,0.023750516429795795
470,470,0.4683276275804139
471,471,0.010261075155089517
472,472,0.012843923542645455
473,473,0.018952614897863526
474,474,0.021963913740516653
475,475,0.021226382345900015
476,476,0.02296119186103012
477,477,0.00913305541003751
478,478,0.004433149981300399
479,479,0.02287028160204509
480,480,0.024989924944800863
481,481,0.019455381645556706
482,482,0.020924573005710167
483,483,0.06344868963303231
484,484,0.006286094796426635
485,485,0.025496257117124076
486,486,0.019879459750757226
487,487,0.02462226987194167
488,488,0.02274465261888381
489,489,0.011718837250514633
490,490,0.047253475781829125
491,491,0.06565357350746158
492,492,0.019146886964640692
493,493,0.02493202701494853
494,494,0.012015511133563408
495,495,0.025826971492347105
496,496,0.0252437858478825
497,497,0.020902193112822657
498,498,0.0035302023377004554
499,499,0.024446551305067524
500,500,0.0186297423235118
501,501,0.025920563605379136
502,502,0.005656719553338895
503,503,0.011514952803733849
504,504,0.022078050231045965
505,505,0.010201039470229097
506,506,0.8916406964113116
507,507,0.025398494591555663
508,508,0.02442565533670906
509,509,0.015251095205349535
510,510,0.018785753867115527
511,511,0.008326483451091356
512,512,0.023025314112768983
513,513,0.004256199555236848
514,514,0.020184171685205112
515,515,0.02328741190936797
516,516,0.03947116161810716
517,517,0.023653782096966357
518,518,0.0023103576334571143
519,519,0.023027883305808492
520,520,0.024966942555592717
521,521,0.01317082355132221
522,522,0.021965941252771192
523,523,0.02346809310777706
524,524,0.02424228701793067
525,525,0.007644460828911891
526,526,0.024569514577675623
527,527,0.025289941416047266
528,528,0.02562378702024856
529,529,0.01061771265609617
530,530,0.018681343051958
531,531,0.02222040824733821
532,532,0.024741573419710342
533,533,0.021002982393331572
534,534,0.00478399648211055
535,535,0.013952264497768511
536,536,0.026061507490828507
537,537,0.009460303206447156
538,538,0.02199098050253416
539,539,0.0035326193265154374
540,540,0.02470894156266263
541,541,0.025574819188356555
542,542,0.024446718837576088
543,543,0.02467552124565203
544,544,0.02299043996720011
545,545,0.020308852754970703
546,546,0.005354666593458615
547,547,0.02294975157552527
548,548,0.02279572439376445
549,549,0.01762461777796773
550,550,0.019543277860400655
551,551,0.021579633499887434
552,552,0.025453565552909924
553,553,0.008477556179946706
554,554,0.0891940663910601
555,555,0.009291985143355774
556,556,0.16878220626176865
557,557,0.007567928582792315
558,558,0.006626691482608661
559,559,0.1457485068806551
560,560,0.023872002536113445
561,561,0.010535699279012703
562,562,0.01756758391529402
563,563,0.021229349217667247
564,564,0.02185039162982581
565,565,0.018553351096038673
566,566,0.020030334445786464
567,567,0.053199586723252805
568,568,0.016858144996958722
569,569,0.02583275874117019
570,570,0.0069852967167862
571,571,0.024604364750863254
572,572,0.020939429760699346
573,573,0.15253981125323363
574,574,0.0704433471216036
575,575,0.32705068606747156
576,576,0.02474475922624758
577,577,0.025720346861076444
578,578,0.018226899797410424
579,579,0.023718903554159256
580,580,0.023954618871110746
581,581,0.012002101060481033
582,582,0.023423879313655943
583,583,0.022384372983845623
584,584,0.02209871257755233
585,585,0.012907670327094898
586,586,0.01940935294844033
587,587,0.008912736857565043
588,588,0.0328801445544144
589,589,0.02503816581127
590,590,0.0238415103205312
591,591,0.019897486245648854
592,592,0.025082451596685332
593,593,0.016707513493217273
594,594,0.017746971067906663
595,595,0.025418751481613728
596,596,0.017186493743170713
597,597,0.02551562592810232
598,598,0.020413668499633192
599,599,0.023863079562501464
600,600,0.024149893590171678
601,601,0.021006731439193006
602,602,0.02187593140880267
603,603,0.022986335426372503
604,604,0.023277404367017206
605,605,0.0250933725247145
606,606,0.00713302534093584
607,607,0.02543936484581277
608,608,0.023797223828630722
609,609,0.00709282035771665
610,610,0.02070258603605278
611,611,0.02588046626767056
612,612,0.017708028851233102
613,613,0.03043156406366015
614,614,0.024074643251807124
615,615,0.010746083834797344
616,616,0.008180149266555319
617,617,0.00781393796186035
618,618,0.026930913056815917
619,619,0.4163596695093418
620,620,0.03296598840203354
621,621,0.024854874799336044
622,622,0.024951621661193434
623,623,0.023739285475884372
624,624,0.003444946977361055
625,625,0.05724035151607716
626,626,0.025819153068000637
627,627,0.018097132074473662
628,628,0.024493312162602837
629,629,0.014485188894080729
630,630,0.024380252052347205
631,631,0.01832377861896744
632,632,0.023226161092938756
633,633,0.022709220269829144
634,634,0.013855116714012539
635,635,0.005728146561969874
636,636,0.013411595584649567
637,637,0.012069367828355559
638,638,0.022116694958340396
639,639,0.0243587472408266
640,640,0.010830020034971834
641,641,0.009250198737795352
642,642,0.7826243887855514
643,643,0.02431783029579177
644,644,0.058145425418185875
645,645,0.024259580164318083
646,646,0.022950403872163423
647,647,0.011816161067141498
648,648,0.13779622237863876
649,649,0.016314592961675495
650,650,0.025290637206400093
651,651,0.023820003422348017
652,652,0.02310791934016212
653,653,0.007237379937372577
654,654,0.42904828367022757
655,655,0.02564236591395684
656,656,0.025108529660889695
657,657,0.01907182171319989
658,658,0.025025995523388574
659,659,0.028775330285278174
660,660,0.023436516107621007
661,661,0.021458866232068392
662,662,0.048513265618956275
663,663,0.019309870829142362
664,664,0.015002703100224297
665,665,0.02285340251958461
666,666,0.0351827245959298
667,667,0.023143002990362135
668,668,0.023275286753652754
669,669,0.0019664111767028654
670,670,0.011282913592402988
671,671,0.02566065206390599
672,672,0.01652661581031772
673,673,0.024488285138298888
674,674,0.020309736042075054
675,675,0.02582807429383355
676,676,0.02587870264764722
677,677,0.021005763394086857
678,678,0.01497505981417203
679,679,0.02441692328681441
680,680,0.02570087787211295
681,681,0.02532351540953841
682,682,0.017362085023399584
683,683,0.02219348903327134
684,684,0.015648389790124145
685,685,0.007727526471580895
686,686,0.02160681289691012
687,687,0.06797503296755748
688,688,0.025847808817486086
689,689,0.02309667721538509
690,690,0.012044125582480048
691,691,0.0018189585586568151
692,692,0.004650399243006634
693,693,0.023257465701073895
694,694,0.15632149132078996
695,695,0.012751519771158883
696,696,0.008622575055826249
697,697,0.007990562642579222
698,698,0.018102974093755834
699,699,0.02492253895963522
700,700,0.017563431699080985
701,701,0.021073529898842362
702,702,0.10557477442295327
703,703,0.330202734398267
704,704,0.021524030971441635
705,705,0.02277215187429011
706,706,0.07634248455076714
707,707,0.012800691517808452
708,708,0.025726575602649942
709,709,0.022223849963856825
710,710,0.025467608178105127
711,711,0.02832755099125217
712,712,0.01650958716578721
713,713,0.019493421422515877
714,714,0.024454182720302732
715,715,0.022600402806297205
716,716,0.02383832892489944
717,717,0.02492439580042022
718,718,0.025692843487954403
719,719,0.005683922884887603
720,720,0.025087723522912025
721,721,0.025399903397577004
722,722,0.02566681398395691
723,723,0.025391034042829306
724,724,0.16158609013022415
725,725,0.010953700001337465
726,726,0.024806733843486174
727,727,0.024012781944651864
728,728,0.09452261679145399
729,729,0.024789364650883362
730,730,0.023298625140082473
731,731,0.01454134981340598
732,732,0.02269712114649356
733,733,0.020857024540425206
734,734,0.025369401318137887
735,735,0.020888387339563174
736,736,0.21469605402833
737,737,0.02407851822286497
738,738,0.0163509465318105
739,739,0.011809062476966621
740,740,0.023106188019075942
741,741,0.00692072640068713
742,742,0.5450350564899268
743,743,0.01789433934595795
744,744,0.02249077726796146
745,745,0.01042918956992377
746,746,0.02164959869359505
747,747,0.023686666174620473
748,748,0.02207402973672484
749,749,0.022229381228956364
750,750,0.003949319227435024
751,751,0.023562048959897552
752,752,0.02494970824572913
753,753,0.021862550247692777
754,754,0.01746024995127893
755,755,0.018722810153934535
756,756,0.01957981832859606
757,757,0.01890191015930969
758,758,0.022584700234958805
759,759,0.022850068708036835
760,760,0.024115262232575263
761,761,0.10330825192528816
762,762,0.024391344233738805
763,763,0.035874029851923644
764,764,0.022239447210446614
765,765,0.01766577984528173
766,766,0.015163969608651967
767,767,0.017145406927025895
768,768,0.022189520410117458
769,769,0.024653697147237648
770,770,0.021296877323819085
771,771,0.07400537950660172
772,772,0.014007921116665918
773,773,0.009942003043303272
774,774,0.01873643550215376
775,775,0.007454655905565019
776,776,0.02731213530861518
777,777,0.020406581496322025
778,778,0.0016617356959856583
779,779,0.024333905581473293
780,780,0.0229363750395262
781,781,0.024725526586846232
782,782,0.0073054072763164045
783,783,0.025139649054226717
784,784,0.02140994563682588
785,785,0.019805798228003824
786,786,0.02381742599850275
787,787,0.015526527133729697
788,788,0.008827059321752349
789,789,0.024218230456927406
790,790,0.07738271719178093
791,791,0.019633474669873557
792,792,0.4285003328836395
793,793,0.029649777758778383
794,794,0.017796537425854606
795,795,0.021963955667138088
796,796,0.024714801142890864
797,797,0.02257965903137139
798,798,0.015053976451594646
799,799,0.0015835133227185254
800,800,0.05128745943879399
801,801,0.025237429073898983
802,802,0.0251675371990078
803,803,0.024774021889514327
804,804,0.20161162127777812
805,805,0.0030259573379653603
806,806,0.018800654975828154
807,807,0.01964452914876956
808,808,0.01982667551337773
809,809,0.007584288469523632
810,810,0.021028202892765194
811,811,0.9913582049969433
812,812,0.024471510381440947
813,813,0.039518856950771244
814,814,0.022632936070973445
815,815,0.022464442702942723
816,816,0.014565587461157607
817,817,0.282434520847852
818,818,0.018287627667180867
819,819,0.014175078363119173
820,820,0.008815113414090744
821,821,0.025653724735994882
822,822,0.020573012152143334
823,823,0.02174797106824728
824,824,0.010795756483289433
825,825,0.021729414262153773
826,826,0.023250238861191763
827,827,0.02182906468109424
828,828,0.042372949963678734
829,829,0.023024604970215863
830,830,0.012811881078861529
831,831,0.020976258963102568
832,832,0.06277718628002835
833,833,0.002186349006534996
834,834,0.34803451182401113
835,835,0.023812977532150514
836,836,0.024132901582951713
837,837,0.1327265574423447
838,838,0.017333131952630677
839,839,0.016509232195046474
840,840,0.016260634269104766
841,841,0.022499787645897416
842,842,0.024404833300152175
843,843,0.02475297171016447
844,844,0.016909836988597274
845,845,0.006156268845451815
846,846,0.019348682506848843
847,847,0.02148231965200052
848,848,0.024555924618206066
849,849,0.024987787851791135
850,850,0.0236988893580499
851,851,0.02340592133016599
852,852,0.011031882636698302
853,853,0.012448341708299821
854,854,0.04007230854321017
855,855,0.019391162085794222
856,856,0.023976897781237707
857,857,0.0909991003174423
858,858,0.019733253952293767
859,859,0.052838552815533076
860,860,0.019802088793286064
861,861,0.024422674285348177
862,862,0.019412983060015102
863,863,0.021370280121375967
864,864,0.006863122977664572
865,865,0.02299101188637102
866,866,0.07380464944469406
867,867,0.05840486481921455
868,868,0.01396785718122385
869,869,0.3730866426110745
870,870,0.015375615292805673
871,871,0.0688193933032441
872,872,0.019550830265428542
873,873,0.02462751387305908
874,874,0.012511597275851709
875,875,0.023749444912952385
876,876,0.16399858755914778
877,877,0.08089479168267545
878,878,0.10551431747768056
879,879,0.02394040360540047
880,880,0.010293154878892525
881,881,0.023048823608697512
882,882,0.025091763280387404
883,883,0.022814697372631174
884,884,0.005939064497493447
885,885,0.007085547466065854
886,886,0.023848868962388296
887,887,0.0030771764472478686
888,888,0.018540905293611104
889,889,0.022449225865235383
890,890,0.01490432998845213
891,891,0.025236933560750678
892,892,0.024608714176245113
893,893,0.16189412173870518
894,894,0.02437232615039151
895,895,0.021676732662390598
896,896,0.023167051163415053
897,897,0.4096773367644359
898,898,0.021642277661379532
899,899,0.010918456587729724
900,900,0.05696367801056663
901,901,0.025654701542812398
902,902,0.010032881409844959
903,903,0.022935800120753472
904,904,0.012588636340045749
905,905,0.006518267140069372
906,906,0.013713169585303654
907,907,0.024761960847934764
908,908,0.025785710327943856
909,909,0.016121960603121883
910,910,0.0029953178372600334
911,911,0.012693453345435368
912,912,0.014652656121578478
913,913,0.023706118313984732
914,914,0.023898970554167488
915,915,0.01798903670001976
916,916,0.023344169609546404
917,917,0.6217027598649125
918,918,0.018521862995520888
919,919,0.024062709000016076
920,920,0.023604076219006672
921,921,0.024185014838067884
922,922,0.02013437402036969
923,923,0.015260078297016347
924,924,0.013966687996361582
925,925,0.004902252539338641
926,926,0.02359425233560455
927,927,0.02482256131278198
928,928,0.02532635588864202
929,929,0.03450438407567191
930,930,0.02366796530094221
931,931,0.013835163077035275
932,932,0.01884764821602173
933,933,0.006296660774424397
934,934,0.02300136110970582
935,935,0.02011501829506832
936,936,0.012345170053302965
937,937,0.02419147633753191
938,938,0.024131835425408487
939,939,0.02149159946286559
940,940,0.004330117317140366
941,941,0.027032357894121634
942,942,0.04946050338681107
943,943,0.12545700425452216
944,944,0.015142278113030797
945,945,0.022860845815250972
946,946,0.018096254495566087
947,947,0.002378502456460749
948,948,0.014797534770309595
949,949,0.02453511234035343
950,950,0.004277113500250481
951,951,0.1752241127269378
952,952,0.024891645676847672
953,953,0.4219760092885655
954,954,0.025187923347981613
955,955,0.012109477842735309
956,956,0.020787377003058126
957,957,0.02481576152085863
958,958,0.021908210923345633
959,959,0.020098822789647725
960,960,0.023119724901847563
961,961,0.009295593867703927
962,962,0.012599788822256807
963,963,0.0077864271566482225
964,964,0.022386984086525976
965,965,0.02499902544967048
966,966,0.04032390764243371
967,967,0.023455948634878442
968,968,0.018843611787118093
969,969,0.02409584794522489
970,970,0.012092924814237472
971,971,0.024761911341360823
972,972,0.02102133901838189
973,973,0.024847404050332866
974,974,0.024904314835052937
975,975,0.0069058284538969575
976,976,0.1338669438276221
977,977,0.021592598234797283
978,978,0.02453667901841203
979,979,0.023118140603254768
980,980,0.022747487485548473
981,981,0.024157043922993213
982,982,0.02477947830044123
983,983,0.017629744447282953
984,984,0.023234167624230233
985,985,0.023853047254744044
986,986,0.10855047920753969
987,987,0.006332301492078074
988,988,0.023643105526193343
989,989,0.023139985986666764
990,990,0.02262857031483264
991,991,0.024541877396368116
992,992,0.0021976077233220276
993,993,0.1979163170615603
994,994,0.011857239729659208
995,995,0.024390415202646162
996,996,0.015100876954188356
997,997,0.01707732278161476
998,998,0.6222929444528439
999,999,0.016649777843719637
1000,1000,0.011869329809087063
1001,1001,0.024854287732720626
1002,1002,0.024422978797021648
1003,1003,0.024709598168046444
1004,1004,0.006346046108190439
1005,1005,0.34924656607517574
1006,1006,0.022456564088471
1007,1007,0.02466093932540906
1008,1008,0.02216841159604003
1009,1009,0.02367984973007555
1010,1010,0.024408664283540236
1011,1011,0.023029666907021434
1012,1012,0.13820614500535783
1013,1013,0.021274172478758593
1014,1014,0.022645464440967128
1015,1015,0.02401144199956524
1016,1016,0.01689311665808182
1017,1017,0.02363224029750988
1018,1018,0.023786661820773734
1019,1019,0.02340440566803229
1020,1020,0.02167763549715657
1021,1021,0.01826962260910701
1022,1022,0.018655297209711718
1023,1023,0.041772647875997486
1024,1024,0.025453187833745953
1025,1025,0.022910671367104084
1026,1026,0.02510716224387215
1027,1027,0.024949938038820278
1028,1028,0.015355017094945465
1029,1029,0.0028236154096679634
1030,1030,0.006838535408170328
1031,1031,0.02460721952678472
1032,1032,0.025287719423872482
1033,1033,0.01822649017416527
1034,1034,0.02099701595385264
1035,1035,0.010469101734773697
1036,1036,0.023499302155259676
1037,1037,0.02345729610573194
1038,1038,0.022232021865546125
1039,1039,0.023937119466054185
1040,1040,0.00639042420513586
1041,1041,0.04912588577795888
1042,1042,0.009399500177538905
1043,1043,0.021499739630779953
1044,1044,0.02418408830708199
1045,1045,0.025607047368348103
1046,1046,0.004528002807470477
1047,1047,0.0034644881855230535
1048,1048,0.022301032893901694
1049,1049,0.024066231369058843
1050,1050,0.02111271750324056
1051,1051,0.05153506022521969
1052,1052,0.025753289182377584
1053,1053,0.022584691772088963
1054,1054,0.007687910134321502
1055,1055,0.023436866853506173
1056,1056,0.025945103209619194
1057,1057,0.017153179812940223
1058,1058,0.0241437897321416
1059,1059,0.013982412857212178
1060,1060,0.018430512863041364
1061,1061,0.021713292952356834
1062,1062,0.022055734548760232
1063,1063,0.013483832185807636
